Id,Source,Target,Type,action,weight
1845,長庚醫療財團法人高雄長庚紀念醫院,大東醫院,Directed,import,1
1846,長庚醫療財團法人高雄長庚紀念醫院,大東醫院,Directed,import,1
1847,長庚醫療財團法人高雄長庚紀念醫院,高雄市立民生醫院,Directed,import,1
1848,長庚醫療財團法人高雄長庚紀念醫院,衛生福利部屏東醫院,Directed,import,1
1849,長庚醫療財團法人高雄長庚紀念醫院,大東醫院,Directed,import,1
1850,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1851,長庚醫療財團法人高雄長庚紀念醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
1852,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1853,長庚醫療財團法人高雄長庚紀念醫院,安泰醫療社團法人潮州安泰醫院,Directed,import,1
1854,長庚醫療財團法人高雄長庚紀念醫院,奇美醫療財團法人奇美醫院(奇美醫學中心),Directed,import,1
1855,長庚醫療財團法人高雄長庚紀念醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
1856,長庚醫療財團法人高雄長庚紀念醫院,高雄市立民生醫院,Directed,import,1
1857,長庚醫療財團法人高雄長庚紀念醫院,高雄市立民生醫院,Directed,import,1
1858,長庚醫療財團法人高雄長庚紀念醫院,高雄市立民生醫院,Directed,import,1
1859,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1860,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1861,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1862,長庚醫療財團法人高雄長庚紀念醫院,天主教聖功醫療財團法人聖功醫院,Directed,import,1
1863,長庚醫療財團法人高雄長庚紀念醫院,高雄市立民生醫院,Directed,import,1
1864,長庚醫療財團法人高雄長庚紀念醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
1865,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1866,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1867,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1868,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1869,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1870,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1871,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1872,長庚醫療財團法人高雄長庚紀念醫院,屏基醫療財團法人屏東基督教醫院,Directed,import,1
1873,長庚醫療財團法人高雄長庚紀念醫院,寶建醫療社團法人寶建醫院,Directed,import,1
1874,長庚醫療財團法人高雄長庚紀念醫院,高雄市立岡山醫院,Directed,import,1
1875,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1876,長庚醫療財團法人高雄長庚紀念醫院,高雄市立大同醫院,Directed,import,1
1877,長庚醫療財團法人高雄長庚紀念醫院,高雄市立岡山醫院,Directed,import,1
1878,長庚醫療財團法人高雄長庚紀念醫院,大東醫院,Directed,import,1
1879,長庚醫療財團法人高雄長庚紀念醫院,大東醫院,Directed,import,1
1880,長庚醫療財團法人高雄長庚紀念醫院,衛生福利部恆春旅遊醫院,Directed,import,1
1881,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1882,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1883,長庚醫療財團法人高雄長庚紀念醫院,高雄市立民生醫院,Directed,import,1
1884,長庚醫療財團法人高雄長庚紀念醫院,衛生福利部旗山醫院,Directed,import,1
1885,長庚醫療財團法人高雄長庚紀念醫院,衛生福利部恆春旅遊醫院,Directed,import,1
1886,長庚醫療財團法人高雄長庚紀念醫院,杏和醫院(高雄),Directed,import,1
1887,長庚醫療財團法人高雄長庚紀念醫院,大東醫院,Directed,import,1
1888,長庚醫療財團法人高雄長庚紀念醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
1889,長庚醫療財團法人高雄長庚紀念醫院,義大醫療財團法人義大醫院,Directed,import,1
1890,長庚醫療財團法人高雄長庚紀念醫院,大東醫院,Directed,import,1
1891,長庚醫療財團法人高雄長庚紀念醫院,高雄市立聯合醫院,Directed,import,1
1892,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1893,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1894,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1895,長庚醫療財團法人高雄長庚紀念醫院,義大醫療財團法人義大醫院,Directed,import,1
1896,長庚醫療財團法人高雄長庚紀念醫院,衛生福利部旗山醫院,Directed,import,1
1897,長庚醫療財團法人高雄長庚紀念醫院,安泰醫療社團法人安泰醫院,Directed,import,1
1898,長庚醫療財團法人高雄長庚紀念醫院,義大醫療財團法人義大醫院,Directed,import,1
1899,長庚醫療財團法人高雄長庚紀念醫院,大東醫院,Directed,import,1
1900,長庚醫療財團法人高雄長庚紀念醫院,奇美醫療財團法人奇美醫院(奇美醫學中心),Directed,import,1
1901,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1902,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1903,長庚醫療財團法人高雄長庚紀念醫院,大東醫院,Directed,import,1
1904,長庚醫療財團法人高雄長庚紀念醫院,建佑醫院,Directed,import,1
1905,長庚醫療財團法人高雄長庚紀念醫院,大東醫院,Directed,import,1
1906,長庚醫療財團法人高雄長庚紀念醫院,輔英科技大學附設醫院,Directed,import,1
1907,長庚醫療財團法人高雄長庚紀念醫院,大東醫院,Directed,import,1
1908,長庚醫療財團法人高雄長庚紀念醫院,高雄市立小港醫院,Directed,import,1
1909,長庚醫療財團法人高雄長庚紀念醫院,大東醫院,Directed,import,1
1910,長庚醫療財團法人高雄長庚紀念醫院,高雄市立岡山醫院,Directed,import,1
1911,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1912,長庚醫療財團法人高雄長庚紀念醫院,大東醫院,Directed,import,1
1913,長庚醫療財團法人高雄長庚紀念醫院,輔英科技大學附設醫院,Directed,import,1
1914,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1915,長庚醫療財團法人高雄長庚紀念醫院,建佑醫院,Directed,import,1
1916,長庚醫療財團法人高雄長庚紀念醫院,大東醫院,Directed,import,1
1917,長庚醫療財團法人高雄長庚紀念醫院,阮綜合醫療社團法人阮綜合醫院,Directed,import,1
1918,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1919,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1920,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1921,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1922,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1923,長庚醫療財團法人高雄長庚紀念醫院,屏基醫療財團法人屏東基督教醫院,Directed,import,1
1924,長庚醫療財團法人高雄長庚紀念醫院,輔英科技大學附設醫院,Directed,import,1
1925,長庚醫療財團法人高雄長庚紀念醫院,健仁醫院,Directed,import,1
1926,長庚醫療財團法人高雄長庚紀念醫院,安泰醫療社團法人安泰醫院,Directed,import,1
1927,長庚醫療財團法人高雄長庚紀念醫院,輔英科技大學附設醫院,Directed,import,1
1928,長庚醫療財團法人高雄長庚紀念醫院,大東醫院,Directed,import,1
1929,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1930,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1931,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1932,長庚醫療財團法人高雄長庚紀念醫院,大東醫院,Directed,import,1
1933,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1934,長庚醫療財團法人高雄長庚紀念醫院,衛生福利部屏東醫院,Directed,import,1
1935,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1936,長庚醫療財團法人高雄長庚紀念醫院,財團法人天主教若瑟醫院,Directed,import,1
1937,長庚醫療財團法人高雄長庚紀念醫院,杏和醫院(高雄),Directed,import,1
1938,長庚醫療財團法人高雄長庚紀念醫院,輔英科技大學附設醫院,Directed,import,1
1939,長庚醫療財團法人高雄長庚紀念醫院,國立成功大學醫學院附設醫院,Directed,import,1
1940,長庚醫療財團法人高雄長庚紀念醫院,輔英科技大學附設醫院,Directed,import,1
1941,長庚醫療財團法人高雄長庚紀念醫院,長庚醫療財團法人林口長庚紀念醫院,Directed,import,1
1942,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1943,長庚醫療財團法人高雄長庚紀念醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
1944,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1945,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1946,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1947,長庚醫療財團法人高雄長庚紀念醫院,健仁醫院,Directed,import,1
1948,長庚醫療財團法人高雄長庚紀念醫院,阮綜合醫療社團法人阮綜合醫院,Directed,import,1
1949,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1950,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1951,長庚醫療財團法人高雄長庚紀念醫院,高雄榮民總醫院,Directed,import,1
1952,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1953,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1954,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1955,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1956,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1957,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1958,長庚醫療財團法人高雄長庚紀念醫院,屏基醫療財團法人屏東基督教醫院,Directed,import,1
1959,長庚醫療財團法人高雄長庚紀念醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
1960,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1961,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1962,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1963,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1964,長庚醫療財團法人高雄長庚紀念醫院,高雄市立民生醫院,Directed,import,1
1965,長庚醫療財團法人高雄長庚紀念醫院,高雄市立民生醫院,Directed,import,1
1966,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1967,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1968,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1969,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1970,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1971,長庚醫療財團法人高雄長庚紀念醫院,義大醫療財團法人義大醫院,Directed,import,1
1972,長庚醫療財團法人高雄長庚紀念醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
1973,長庚醫療財團法人高雄長庚紀念醫院,高雄市立大同醫院,Directed,import,1
1974,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1975,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1976,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1977,長庚醫療財團法人高雄長庚紀念醫院,寶建醫療社團法人寶建醫院,Directed,import,1
1978,長庚醫療財團法人高雄長庚紀念醫院,義大醫療財團法人義大醫院,Directed,import,1
1979,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1980,長庚醫療財團法人高雄長庚紀念醫院,天主教聖功醫療財團法人聖功醫院,Directed,import,1
1981,長庚醫療財團法人高雄長庚紀念醫院,義大醫療財團法人義大醫院,Directed,import,1
1982,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1983,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1984,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1985,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1986,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1987,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1988,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1989,長庚醫療財團法人高雄長庚紀念醫院,安泰醫療社團法人安泰醫院,Directed,import,1
1990,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1991,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1992,長庚醫療財團法人高雄長庚紀念醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
1993,長庚醫療財團法人高雄長庚紀念醫院,高雄榮民總醫院,Directed,import,1
1994,長庚醫療財團法人高雄長庚紀念醫院,高雄市立岡山醫院,Directed,import,1
1995,長庚醫療財團法人高雄長庚紀念醫院,建佑醫院,Directed,import,1
1996,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1997,長庚醫療財團法人高雄長庚紀念醫院,國仁醫院,Directed,import,1
1998,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
1999,長庚醫療財團法人高雄長庚紀念醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
2000,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2001,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2002,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2003,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2004,長庚醫療財團法人高雄長庚紀念醫院,高雄市立民生醫院,Directed,import,1
2005,長庚醫療財團法人高雄長庚紀念醫院,屏基醫療財團法人屏東基督教醫院,Directed,import,1
2006,長庚醫療財團法人高雄長庚紀念醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
2007,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2008,長庚醫療財團法人高雄長庚紀念醫院,長庚醫療財團法人林口長庚紀念醫院,Directed,import,1
2009,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2010,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2011,長庚醫療財團法人高雄長庚紀念醫院,屏基醫療財團法人屏東基督教醫院,Directed,import,1
2012,長庚醫療財團法人高雄長庚紀念醫院,阮綜合醫療社團法人阮綜合醫院,Directed,import,1
2013,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2014,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2015,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2016,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2017,長庚醫療財團法人高雄長庚紀念醫院,義大醫療財團法人義大醫院,Directed,import,1
2018,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2019,長庚醫療財團法人高雄長庚紀念醫院,高雄市立小港醫院,Directed,import,1
2020,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2021,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2022,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2023,長庚醫療財團法人高雄長庚紀念醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
2024,長庚醫療財團法人高雄長庚紀念醫院,大東醫院,Directed,import,1
2025,長庚醫療財團法人高雄長庚紀念醫院,郭綜合醫院,Directed,import,1
2026,長庚醫療財團法人高雄長庚紀念醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
2027,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2028,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2029,長庚醫療財團法人高雄長庚紀念醫院,阮綜合醫療社團法人阮綜合醫院,Directed,import,1
2030,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2031,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2032,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2033,長庚醫療財團法人高雄長庚紀念醫院,屏基醫療財團法人屏東基督教醫院,Directed,import,1
2034,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2035,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2036,長庚醫療財團法人高雄長庚紀念醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
2037,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2038,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2039,長庚醫療財團法人高雄長庚紀念醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
2040,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2041,長庚醫療財團法人高雄長庚紀念醫院,國仁醫院,Directed,import,1
2042,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2043,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2044,長庚醫療財團法人高雄長庚紀念醫院,阮綜合醫療社團法人阮綜合醫院,Directed,import,1
2045,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2046,長庚醫療財團法人高雄長庚紀念醫院,高雄市立民生醫院,Directed,import,1
2047,長庚醫療財團法人高雄長庚紀念醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
2048,長庚醫療財團法人高雄長庚紀念醫院,天主教聖功醫療財團法人聖功醫院,Directed,import,1
2049,長庚醫療財團法人高雄長庚紀念醫院,義大醫療財團法人義大醫院,Directed,import,1
2050,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2051,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2052,長庚醫療財團法人高雄長庚紀念醫院,安泰醫療社團法人安泰醫院,Directed,import,1
2053,長庚醫療財團法人高雄長庚紀念醫院,屏基醫療財團法人屏東基督教醫院,Directed,import,1
2054,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2055,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2056,長庚醫療財團法人高雄長庚紀念醫院,健仁醫院,Directed,import,1
2057,長庚醫療財團法人高雄長庚紀念醫院,天主教聖功醫療財團法人聖功醫院,Directed,import,1
2058,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2059,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2060,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2061,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2062,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2063,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2064,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2065,長庚醫療財團法人高雄長庚紀念醫院,中國醫藥大學附設醫院,Directed,import,1
2066,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2067,長庚醫療財團法人高雄長庚紀念醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
2068,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2069,長庚醫療財團法人高雄長庚紀念醫院,安泰醫療社團法人潮州安泰醫院,Directed,import,1
2070,長庚醫療財團法人高雄長庚紀念醫院,大東醫院,Directed,import,1
2071,長庚醫療財團法人高雄長庚紀念醫院,衛生福利部南投醫院,Directed,import,1
2072,長庚醫療財團法人高雄長庚紀念醫院,義大醫療財團法人義大醫院,Directed,import,1
2073,長庚醫療財團法人高雄長庚紀念醫院,高雄榮民總醫院,Directed,import,1
2074,長庚醫療財團法人高雄長庚紀念醫院,國立臺灣大學醫學院附設醫院,Directed,import,1
2075,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2076,長庚醫療財團法人高雄長庚紀念醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
2077,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2078,長庚醫療財團法人高雄長庚紀念醫院,阮綜合醫療社團法人阮綜合醫院,Directed,import,1
2079,長庚醫療財團法人高雄長庚紀念醫院,建佑醫院,Directed,import,1
2080,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2081,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2082,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2083,長庚醫療財團法人高雄長庚紀念醫院,輔英科技大學附設醫院,Directed,import,1
2084,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2085,長庚醫療財團法人高雄長庚紀念醫院,屏基醫療財團法人屏東基督教醫院,Directed,import,1
2086,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2087,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2088,長庚醫療財團法人高雄長庚紀念醫院,衛生福利部屏東醫院,Directed,import,1
2089,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2090,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2091,長庚醫療財團法人高雄長庚紀念醫院,中國醫藥大學附設醫院,Directed,import,1
2092,長庚醫療財團法人高雄長庚紀念醫院,秀傳醫療財團法人彰濱秀傳紀念醫院,Directed,import,1
2093,長庚醫療財團法人高雄長庚紀念醫院,義大醫療財團法人義大醫院,Directed,import,1
2094,長庚醫療財團法人高雄長庚紀念醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
2095,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2096,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2097,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2098,長庚醫療財團法人高雄長庚紀念醫院,屏基醫療財團法人屏東基督教醫院,Directed,import,1
2099,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2100,長庚醫療財團法人高雄長庚紀念醫院,屏基醫療財團法人屏東基督教醫院,Directed,import,1
2101,長庚醫療財團法人高雄長庚紀念醫院,阮綜合醫療社團法人阮綜合醫院,Directed,import,1
2102,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2103,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2104,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2105,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2106,長庚醫療財團法人高雄長庚紀念醫院,三軍總醫院附設民眾診療服務處,Directed,import,1
2107,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2108,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2109,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2110,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2111,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2112,長庚醫療財團法人高雄長庚紀念醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
2113,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2114,長庚醫療財團法人高雄長庚紀念醫院,義大醫療財團法人義大醫院,Directed,import,1
2115,長庚醫療財團法人高雄長庚紀念醫院,枋寮醫療社團法人枋寮醫院,Directed,import,1
2116,長庚醫療財團法人高雄長庚紀念醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
2117,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2118,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2119,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2120,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2121,長庚醫療財團法人高雄長庚紀念醫院,阮綜合醫療社團法人阮綜合醫院,Directed,import,1
2122,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2123,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2124,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2125,長庚醫療財團法人高雄長庚紀念醫院,阮綜合醫療社團法人阮綜合醫院,Directed,import,1
2126,長庚醫療財團法人高雄長庚紀念醫院,寶建醫療社團法人寶建醫院,Directed,import,1
2127,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2128,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2129,長庚醫療財團法人高雄長庚紀念醫院,高雄市立民生醫院,Directed,import,1
2130,長庚醫療財團法人高雄長庚紀念醫院,屏基醫療財團法人屏東基督教醫院,Directed,import,1
2131,長庚醫療財團法人高雄長庚紀念醫院,安泰醫療社團法人安泰醫院,Directed,import,1
2132,長庚醫療財團法人高雄長庚紀念醫院,高雄市立聯合醫院,Directed,import,1
2133,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
2134,長庚醫療財團法人高雄長庚紀念醫院,高雄榮民總醫院,Directed,import,1
2135,長庚醫療財團法人高雄長庚紀念醫院,高雄市立鳳山醫院,Directed,import,1
